Event Name,ROTGP,Event Name,RaW,Event Name,TTN,Event Name,RtO,Event Name,HXB,Event Name,AM,Event Name,TTN,Event Name,Bo4T 2,Event Name,Bo4T 1,Event Name,ROTGP,Event Name,HoD,Event Name,RaW,Event Name,TTN,Event Name,RaW,Event Name,TDW,Event Name,TGT,Event Name,RaW,Event Name,TTN,Event Name,AWR,Event Name,AM,Event Name,RaW,Event Name,HoD,Event Name,RaW,Event Name,RtO,Event Name,TGT,Event Name,ROTGP,Event Name,TDW,Event Name,AWR,Event Name,TE,Event Name,TGT,Event Name,TDW,Event Name,HoD,Event Name,AWR,Event Name,RaW,Event Name,TDW,Event Name,RaW,Event Name,TE,Event Name,RtO,Event Name,RaW,Event Name,TDW,Event Name,ROTGP,Event Name,RtO,Event Name,RaW,Event Name,Bo4T 2,Event Name,Bo4T 1,Event Name,RaW,Event Name,AWR,Event Name,RaW,Event Name,TE,Event Name,TDW,Event Name,RaW,Event Name,RtO,Event Name,RaW,Event Name,Bo4T 2,Event Name,Bo4T 1,Event Name,HoD
Decadentia,0.0000,Decadentia,0,Decadentia,0,Decadentia,0,Decadentia,0,Decadentia,0,Decadentia,0,Decadentia,0,Decadentia,0,KelsiGrammar,0,KelsiGrammar,0.0403,KelsiGrammar,0,KelsiGrammar,0.2571,KelsiGrammar,0,KelsiGrammar,0,KelsiGrammar,0.0756,KelsiGrammar,0,KelsiGrammar,0,KelsiGrammar,0,KelsiGrammar,0.1629,KelsiGrammar,0.2917,KelsiGrammar,0.3516,KelsiGrammar,0.6583,ZergKawaii,0.8148,ZergKawaii,0.6889,ZergKawaii,0.5692,Skeletor,0.6444,Patricio,0.164,Patricio,0.1673,Xannaya,0.4133,,,,,,,,,,,,,,,,,,,,,,,Kensei,0.5259,Kensei,0.6167,Kensei,0.6794,Kensei,0.8254,Kensei,0.6083,Kensei,0.976,Kensei,0.525,Kensei,0.3362,Mister20,0.8889,oikeus,0.875,FartNeedles,0.537,MJuhlz,0.5375,TheMorbo,0.4952,DontHateMe,0.8825,Kyrle,0.6923
Jeffrey27,0.0000,Jeffrey27,0,Jeffrey27,0,Jeffrey27,0,Jeffrey27,0,Jeffrey27,0,Jeffrey27,0,Jeffrey27,0,Jeffrey27,0,Multani,0,Multani,0,Multani,0,Multani,0,Multani,0,Multani,0,Multani,0,Multani,0,Multani,0,Multani,0,Multani,0,Multani,0,Multani,0.2308,Multani,0.6167,Multani,0.8407,Multani,0.5556,Multani,0.5462,Morgoth,0.8,Morgoth,0.864,,0,Myst89,0.6533,,,,,,,,,,,,,,,,,,,,,,,ShadowSpace,0.5593,Telanthar,0.7,djganesh,0.4381,djganesh,0.1111,djganesh,0.3583,Mister20,0.992,laeuftbeidir,0.075,laeuftbeidir,0.4587,darkcanuck,0.9648,DontHateMe,0.7875,Theros,0.9704,FartNeedles,0.5667,Alfred,0.4889,Dsfargeg,0,Laterna,0.7216
Multani,0.0000,Multani,0,Multani,0,Multani,0,Multani,0,Multani,0,Multani,0,Multani,0.0222,Multani,0,NiiGin,0.5411,NiiGin,0.8901,NiiGin,0.2958,NiiGin,0.4714,NiiGin,0.6375,NiiGin,0.5259,NiiGin,0.5067,NiiGin,0.825,NiiGin,0.6357,NiiGin,0.768,NiiGin,0.6645,NiiGin,0.4083,NiiGin,0.381,NiiGin,0.6,NiiGin,0.9667,NiiGin,0.0956,NiiGin,0.3808,NiiGin,0.587,Ralpha,0.488,,0,Skeletor,0.6111,,,,,,,,,,,,,,,,,,,,,,,Skeletor,0.2222,Skeletor,0.6458,,,raunen,0.0317,raunen,0.5583,djganesh,0.672,djganesh,0.4208,djganesh,0.4245,djganesh,0.3556,D3r3lict,0.9542,D3r3lict,0.9444,Gorelash,0,djganesh,0.3143,Nezkhy,0.6254,darkcanuck,0.7253
Muirthemne,0.0000,Muirthemne,0,Muirthemne,0,Muirthemne,0,Muirthemne,0,Muirthemne,0,Muirthemne,0,Muirthemne,0,Muirthemne,0,Decadentia,0,Decadentia,0,Decadentia,0,Decadentia,0.3429,Decadentia,0.6125,Decadentia,0.0833,Decadentia,0.4067,Decadentia,0.4042,Decadentia,0.8214,Decadentia,0.832,Decadentia,0.2758,Decadentia,0.5417,Decadentia,0.7546,Decadentia,0.6417,Decadentia,0.8222,Decadentia,0.7289,Decadentia,0.4846,Decadentia,0.4444,Decadentia,0.468,,0,Khaalis,0.7933,,,,,,,,,,,,,,,,,,,,,,,Schmara,0.3037,Schmara,0.6125,,,Magicdj,0.054,Magicdj,0.1667,raunen,0.1,raunen,0.5208,raunen,0.2593,hueyTW,0.5259,soybomb,0.9458,Schmara,0.8593,HuanChoo,0.6042,marsdeon,0.6921,mjrcogs,0.6095,OperaSM,0.7875
Quiddajj,0.0000,Quiddajj,0,Quiddajj,0,Quiddajj,0,Quiddajj,0,Quiddajj,0,Quiddajj,0,Quiddajj,0,Quiddajj,0,Muirthemne,0,Muirthemne,0,Muirthemne,0,Muirthemne,0.4071,Muirthemne,0,Muirthemne,0.263,Muirthemne,0.3067,Muirthemne,0.65,Muirthemne,0.9286,Muirthemne,0.976,Telanthar,0.3504,zw2007,0.625,Muirthemne,0.6081,Yogsoth,0.625,HuanChoo,0.563,HuanChoo,0.3022,HuanChoo,0.3538,HuanChoo,0.2537,HuanChoo,0.488,HuanChoo,0.2238,HuanChoo,0,HuanChoo,0.2389,HuanChoo,0.5714,,0,,0,,0,,0,TomNoxx,0.2963,TomNoxx,0.2444,Morlock,0.125,Morlock,0.9333,,,LokiJira,0.2444,LokiJira,0.65,LokiJira,0.5143,LokiJira,0.9365,HuanChoo,0.6458,Magicdj,0.728,Magicdj,0.3125,Magicdj,0.1168,BeBop112,0.4722,Kensei,0.6708,Kensei,0.5481,Kabezamtg,0.0292,FartNeedles,0.7048,Kensei,0.727,Cadmium,0.7912
KelsiGrammar,0.2740,KelsiGrammar,0.4292,KelsiGrammar,0.4857,KelsiGrammar,0,KelsiGrammar,0,KelsiGrammar,0.017,KelsiGrammar,0.3429,KelsiGrammar,0,KelsiGrammar,0,,,Timothy,0.5568,Timothy,0.425,Timothy,0.5929,Timothy,0.0292,Timothy,0.1093,Feitonghofei,0.6422,,0,Xannaya,0.5929,Xannaya,0.92,Xannaya,0.6273,Xannaya,0.4375,Xannaya,0.7802,Xannaya,0.5208,Xannaya,0.6889,Xannaya,0.6822,Xannaya,0.5577,Xannaya,0.3889,ZergKawaii,0.376,,0,TomNoxx,0,TomNoxx,0,TomNoxx,0.4029,TomNoxx,0,,0,,0,,0,Morris01,0,Morris01,0.1111,Morris01,0.0833,Morris01,0.3259,Morris01,0.7324,BeBop112,0,BeBop112,0,BeBop112,0,BeBop112,0,LokiJira,0.5375,HuanChoo,0.56,Saeren,0.4625,Saeren,0,Kensei,0.45,darkcanuck,0.7375,machnov,0,Kensei,0.65,Kensei,0.6667,laeuftbeidir,0,laeuftbeidir,0.7619
Patricio,0.0000,Patricio,0,Patricio,0,Patricio,0,Patricio,0,Patricio,0,Patricio,0,Patricio,0,Patricio,0,,0,,0,Dediilus,0.5833,HuanChoo,0.6143,HuanChoo,0.5708,HuanChoo,0.2481,HuanChoo,0.3067,,,Yogsoth,0.5714,Yogsoth,0.96,hueyTW,0.2194,hueyTW,0.5417,PinkMafia,0.9158,PinkMafia,0.875,PinkMafia,0.7296,PinkMafia,0.6867,Timothy,0.5692,Timothy,0.2722,,0,,0,summonghost,0.9778,summonghost,0.1111,ShadowSpace,0.6777,Khaalis,0.068,,0,,0,,0,,0,Patricio,0.1815,Patricio,0.2708,Patricio,0.2519,Patricio,0.6197,BiggestBunny,0.6185,BiggestBunny,0.4708,BiggestBunny,0.3524,BiggestBunny,0.3524,BeBop112,0,Theros,0.744,HuanChoo,0.6208,HuanChoo,0.2308,Magicdj,0.3889,Magicdj,0.2333,Magicdj,0.3111,machnov,0,machnov,0,Siru,0.673,Siru,0.5714
Ralpha,0.0240,Ralpha,0,Ralpha,0.9857,Ralpha,0,Ralpha,0,Ralpha,0.0341,Ralpha,0,Ralpha,0,Ralpha,0,Chronomor,0,Chronomor,0,Chronomor,0.0417,,0,PinkMafia,0.7292,,0,,0,,0,Bihotz,0.6429,Bihotz,0.784,Bihotz,0.4973,Bihotz,0.3958,Bihotz,0.5934,Bihotz,0.4458,RayFinkle,0.5963,LokiJira,0,LokiJira,0,LokiJira,0,LokiJira,0,LokiJira,0,LokiJira,0,LokiJira,0,LokiJira,0,LokiJira,0.12,LokiJira,0,LokiJira,0.0389,LokiJira,0.3042,LokiJira,0.2222,LokiJira,0.1185,LokiJira,0.5375,LokiJira,0.2463,LokiJira,0.5,Patricio,0.4481,Patricio,0.6042,,,laeuftbeidir,0,WoodenH0rse,0.65,Xombiemike,0.952,Tomcatmcgee,0.3833,Tomcatmcgee,0.2308,mjrcogs,0.8685,mjrcogs,0.8208,mjrcogs,0.663,Magicdj,0.0208,Magicdj,0.327,nezumi,0.8508,nezumi,0.9341
Skills,0.0000,Skills,0,Skills,0,Skills,0,Skills,0,Skills,0.0138,,,Chronomor,0.4762,Chronomor,0.1905,,0,hueyTW,0.4835,,0,,0,Telanthar,0.4167,,,,,,,HuanChoo,0.6429,HuanChoo,0.44,HuanChoo,0,HuanChoo,0.5292,HuanChoo,0.652,BrickEater,0.2458,BrickEater,0,BrickEater,0.5289,BrickEater,0.6846,,0,,0,Kensei,0,Kensei,0,Kensei,0,Kensei,0.5568,Kensei,0.464,Kensei,0.6083,Kensei,0.2389,Kensei,0.5417,Kensei,0.2991,Kensei,0.3074,Kensei,0.625,Kensei,0.25,Kensei,0.4754,Rylenor,0.3926,Rylenor,0.4542,,,Cerberus,1,Demonious,0.7833,Rylenor,0.32,Rylenor,0.5958,Rylenor,0.1026,Morgoth,0.7426,Gaston,0.625,Gaston,0.663,Skeletor,0.5167,MomirQaViggy,0.1968,MomirQaViggy,0.619,MomirQaViggy,0.674
,0.0000,,0,,0,,0,,0,,0,,0,,0,,0,Schmara,0,Schmara,0,Schmara,0.125,Schmara,0,Schmara,0.2083,Schmara,0.187,Schmara,0.3111,Schmara,0.4333,Schmara,0.4571,Schmara,0,Schmara,0.4995,Schmara,0.1917,Schmara,0.4689,Schmara,0.4333,Schmara,0.137,Schmara,0.0222,Schmara,0.4885,Schmara,0.3407,Schmara,0.34,Schmara,0.119,Schmara,0.3689,Schmara,0.063,Schmara,0.7033,Schmara,0.424,Schmara,0.275,Schmara,0.2815,Schmara,0.4958,Schmara,0.302,Schmara,0,Schmara,0,Schmara,0.1815,Schmara,0.4472,Mithras,0,Mithras,0.2792,,,Schmara,0.7206,BiggestBunny,0.3375,LokiJira,0.492,LokiJira,0.2958,LokiJira,0.2308,Schmara,0.4685,djganesh,0.4833,djganesh,0.6074,Mithras,0.3958,Kabezamtg,0.2762,Morgoth,0.5778,Morgoth,0.6593
,0.0000,,0,,0,,0,,0,,0,,0,,0,,0,,,,,Powernic,0.0417,Powernic,0.0714,Powernic,0.4458,,,,,Khaalis,0.8333,Khaalis,0.9643,Khaalis,0.964,Khaalis,0.6794,Khaalis,0.6875,Khaalis,0.6044,Babyweenus,0,Babyweenus,0.0333,Babyweenus,0,Babyweenus,0.0038,Babyweenus,0.3981,Babyweenus,0.2,Babyweenus,0,Babyweenus,0.2978,Babyweenus,0.2444,Babyweenus,0,Yogsoth,0.7,,0,,0,Shaggy2000,0.7917,Shaggy2000,0.1595,Shaggy2000,0.1667,HuanChoo,0,HuanChoo,0.3352,HuanChoo,0.4437,Shaggy2000,0.4,,0,ShadowSpace,0.9365,Rylenor,0.8159,laeuftbeidir,0.4,BeBop112,0,BeBop112,0,BeBop112,0.1311,pinkyellow1203,0.7315,Morgoth,0.6,MomirQaViggy,0,MomirQaViggy,0,Nezkhy,0,HuanChoo,0.4286,HuanChoo,0.6484
,0.0000,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,DontHateMe,0.8929,,,,,,,,,Cerberus,0,Cerberus,0.52,Cerberus,0.4207,Cerberus,0.5458,Cerberus,0.6007,Cerberus,0.9083,Cerberus,0.3593,Cerberus,0.6133,Cerberus,0.6269,Cerberus,0.4185,Cerberus,1,Cerberus,0.4572,Cerberus,0.3111,Cerberus,0.3241,Cerberus,0.5604,Cerberus,0.864,Cerberus,0.6208,Cerberus,0.4333,Cerberus,0.6875,Cerberus,0.5014,Cerberus,0.563,Cerberus,0.5458,Cerberus,0.2407,Cerberus,0.4401,Theros,0,Theros,0.0208,Theros,0.1778,Theros,0.3143,Cerberus,0.6583,jeffrey27,0.94,Nezkhy,0.6042,Nezkhy,0.7179,raunen,0.5519,Rylenor,0.4167,Nezkhy,0.1481,Nezkhy,0.4625,nezumi,0.6921,TomNoxx,0.3238,TomNoxx,0.5971
,,,,,,,,,,,,,,,,,,Quiddajj,0,Quiddajj,0,Quiddajj,0,Quiddajj,0,Quiddajj,0,Quiddajj,0.1074,Quiddajj,0.0556,Quiddajj,0.3333,Quiddajj,0.2357,Quiddajj,0.364,Quiddajj,0.2801,Quiddajj,0.4958,Arrowny,0.8938,Arrowny,0.8375,TāoTiè,0,Cleanser,0,Cleanser,0,Cleanser,0,Cleanser,0,Cleanser,0.052,Cleanser,0.2422,Cleanser,0.5944,Cleanser,0.7326,Cleanser,0.592,,0,,0,,0,,0,,0,Twister,0.8042,djganesh,0.1093,djganesh,0.4049,,0,hueyTW,0.7958,hueyTW,0.8571,,,Schmara,0.0375,DontHateMe,0.464,Alfred,0.5583,Alfred,0.7066,Rylenor,0.7556,Tomcatmcgee,0.375,Tamiyo,0.5815,nezumi,0.0917,pinkyellow1203,0.781,djganesh,0.7397,djganesh,0.5165
,,,,,,,,,,,,,,,,,,,,RayFinkle,0,RayFinkle,0.2583,RayFinkle,0.5429,,,,,,,Digger,0.5625,Timothy,0.5429,Timothy,0.644,Timothy,0.6624,Timothy,0.5375,Timothy,0.641,Timothy,0.5917,Timothy,0.5889,BiggestBunny,0,BiggestBunny,0,BiggestBunny,0,BiggestBunny,0,BiggestBunny,0,BiggestBunny,0.0489,BiggestBunny,0,BiggestBunny,0,BiggestBunny,0.416,BiggestBunny,0.4542,BiggestBunny,0.2315,BiggestBunny,0.3042,BiggestBunny,0.0285,BiggestBunny,0.5222,BiggestBunny,0,BiggestBunny,0.2963,BiggestBunny,0.3099,,0,,0,EuropaChaos,0.8317,,,SirFury,0.525,summonghost,0.808,Theros,0.2792,Theros,0.4444,LokiJira,0.3722,pinkyellow1203,0.7167,pinkyellow1203,0.7074,pinkyellow1203,0.4083,Saeren,0.2159,Schmara,0.8413,Schmara,0.4872
,,,,,,,,,,,,,,,,,,Ralpha,0,Ralpha,0,Ralpha,0,Ralpha,0,Ralpha,0,Ralpha,0,Ralpha,0.0222,Ralpha,0.125,Ralpha,0.4,,0,summonghost,0.8179,,0,Chronomor,0.4322,Chronomor,0.25,Pharom,0,Pharom,0.0178,Pharom,0,Pharom,0.1278,Pharom,0.06,Pharom,0,Pharom,0,Pharom,0,Pharom,0,Pharom,0,Pharom,0,Pharom,0,Pharom,0.5417,Pharom,0.037,Pharom,0.4519,Pharom,0,Pharom,0.2778,Pharom,0.2535,Pharom,0.1296,Pharom,0.525,Pharom,0.6857,,,AnoniK,0.1667,Bihotz,0.588,Twister,0.6083,Twister,0.433,Skeletor,0.5833,Saeren,0.5125,Saeren,0.663,Saeren,0.4917,summonghost,0.7778,DrKumquat,0.6825,DrKumquat,0.4762
,,,,,,,,,,,,,,,,,,,,NYCFCBert,0.7582,NYCFCBert,0.4292,NYCFCBert,0.4643,,,,,Skeletor,0.4711,Skeletor,0.55,Skeletor,0.9429,Skeletor,0.688,Skeletor,0.4569,Skeletor,0.6208,Skeletor,0.6484,Skeletor,0.6292,Skeletor,0.5963,Skeletor,0.5111,Patricio,0.6154,,0,,0,,0,,0,nezumi,0,nezumi,0,nezumi,0.108,,0,,0,,0,,0,,0,Khaalis,0.6,ShadowSpace,0.9333,Shaggy2000,0.0296,,0,,0,Bihotz,0.2762,,,,,Schmara,0.56,Daninja,0.6542,Daninja,0.2536,FartNeedles,0.3722,Skeletor,0.7208,Skeletor,0.5815,Majincob,0.2792,ShadowSpace,0.927,Kabezamtg,0.7968,Kabezamtg,0.4505
,,,,,,,,,,,,,,,,,,KrizzB,0.0582,,,,,,,,,,,DontHateMe,0.7044,DontHateMe,0.6833,DontHateMe,1,DontHateMe,0.648,DontHateMe,0.3706,DontHateMe,0.3708,DontHateMe,0.7473,DontHateMe,0.725,DontHateMe,0.6037,DontHateMe,0.4644,DontHateMe,0.6115,,0,BeBop112,0,BeBop112,0,BeBop112,0,BeBop112,0,BeBop112,0,BeBop112,0,BeBop112,0,BeBop112,0,BeBop112,0,BeBop112,0,BeBop112,0,BeBop112,0,BeBop112,0,BeBop112,0,WoodenH0rse,0,WoodenH0rse,0.375,WoodenH0rse,0.1746,,,,,WoodenH0rse,0.42,DontHateMe,0.7375,DontHateMe,0.0513,Tomcatmcgee,0.4722,BiggestBunny,0.0708,Duress,0.2333,summonghost,0.9167,Mithras,0.0794,Bihotz,0.8603,Bihotz,0.3736
,,,,,,,,,,,,,,,,,,Patricio,0,Patricio,0,Patricio,0,Patricio,0,Patricio,0,Patricio,0,Patricio,0,Patricio,0.0667,Patricio,0.3143,Patricio,0.028,Patricio,0,Patricio,0.0875,Patricio,0.1612,Patricio,0.3958,Patricio,0.3667,Esti234,0.8844,,0,,0,WoodenH0rse,0,WoodenH0rse,0,WoodenH0rse,0,WoodenH0rse,0,WoodenH0rse,0,WoodenH0rse,0,WoodenH0rse,0,WoodenH0rse,0,WoodenH0rse,0,WoodenH0rse,0,WoodenH0rse,0,WoodenH0rse,0,WoodenH0rse,0,WoodenH0rse,0,djganesh,0.1444,BentoBox,0.45,BentoBox,0.0317,,,,,laeuftbeidir,0.2,ShadowSpace,0.9458,ShadowSpace,0,Telanthar,0.9333,,,TheMorbo,0.8889,TheMorbo,0.6875,TomNoxx,0.7206,BiggestBunny,0.8159,BiggestBunny,0.1502
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shteev,0.62,shteev,0.7157,,0,themuffinman,0.1026,themuffinman,0.1833,Muirthemne,0.9296,Powernic,0.4756,,0,,0,Mithras,0,Mithras,0,Mithras,0,Mithras,0,Mithras,0,Mithras,0,Mithras,0,Mithras,0,Mithras,0,Mithras,0,Mithras,0,Mithras,0,Mithras,0,Mithras,0,Morris01,0.6741,Morris01,0.7625,Morris01,,,,,,BiggestBunny,0.38,,,,0.0399,laeuftbeidir,0.2667,,,HooPoe,0,TomNoxx,0.175,Gorelash,0.0159,Skiglas6,1,Skiglas6,0
Khaalis,0.9281,NYCFCBert,0.8583,,,Caddam,0.6111,Caddam,0.7786,NiiGin,0.7082,Caddam,0.3571,Caddam,0.0317,Caddam,0.0317,Caddam,0.5616,Caddam,0.293,Caddam,0.5167,Caddam,0.1286,Caddam,0.45,Caddam,0.3815,BridgerBill,0.6022,Hillz99,0.6417,Caddam,0.4,Caddam,0.628,Caddam,0.5261,,,Caddam,0.3846,Helgaroth,0.9708,,,Kahleron,0.7444,Caddam,0.2538,DontHateMe,0.5667,AlfredSeet,0.992,Jeffrey27,0.8364,Jeffrey27,0.9289,Jeffrey27,0.7537,Caddam,0.6117,Jeffrey27,0.868,burrito,0.6417,Hillz99,0.2907,Aztaren,0.4708,burrito,0.2222,Caddam,0.0333,Caddam,0.1125,Caddam,0.4093,Caddam,0.4894,Caddam,0.1815,Caddam,0.2375,Caddam,0.3111,Caddam,0.6921,Caddam,0.4917,Caddam,0.86,Caddam,0.3083,Caddam,,Caddam,0.3222,Caddam,0.7917,Caddam,0.0519,Caddam,0.3667,Caddam,0.3016,Caddam,0.4127,Caddam,0.7179
NiiGin,0.8288,Torbar,0.7583,,,burrito,0.5593,burrito,0.8643,HuanChoo,0.4707,burrito,0.5857,burrito,0.1524,burrito,0.5746,burrito,0.2055,burrito,0.293,burrito,0.2292,burrito,0.3143,burrito,0.1958,burrito,0.2833,burrito,0.32,BrickEater,0.3792,burrito,0.6357,burrito,0.492,Hyena17,0.4973,,,burrito,0.4286,Vangor,0.8667,Arrowny,0.8333,Jrp1787,0.6756,burrito,0.4154,Fanciest,0.4944,Jeffrey27,0.988,Ralpha,0.5688,Caddam,0.3844,Caddam,0.5833,burrito,0.5128,Caddam,0.5,Gorelash,0.6125,Soujirou,0.2426,burrito,0.4375,Aztaren,0.1709,MKSHIELD,0.9704,MKSHIELD,0.7167,MKSHIELD,1,Draugdae,0.0563,Draugdae,0.0667,Draugdae,0.0417,Draugdae,0.0635,Draugdae,0.0635,Draugdae,0.0417,Draugdae,0.04,Draugdae,0.6375,Draugdae,,Draugdae,0.2444,Draugdae,1,Draugdae,0.2444,Draugdae,0.8292,Draugdae,0.8222,Draugdae,0.9683,Draugdae,0.5641
Rylenor,0.7808,HuanChoo,0.7,HuanChoo,0.9429,Fanciest,0,Fanciest,0.5714,Janjers,0.4686,Fanciest,0.5714,Vizzerdrix,0.0317,Vizzerdrix,0,Vizzerdrix,0.0788,Vizzerdrix,0.0256,Vizzerdrix,0.0833,Vizzerdrix,0,Vizzerdrix,0.0333,Vizzerdrix,0.0667,BrickEater,0.3111,Aztaren,0.2542,Vizzerdrix,0,Vizzerdrix,0.34,Mitchl,0.295,shteev,0.6667,Vizzerdrix,0.044,Myreson,0.7958,GrumpyGideon,0.7963,Fanciest,0.58,Vizzerdrix,0.4038,Caddam,0.4889,Caddam,0.872,Timothy,0.4387,burrito,0.3778,Soujirou,0.237,Hillz99,0.4579,Fanciest,0.476,RoroWarlord,0.5958,Aztaren,0.2352,Jetterror,0.2708,Caddam,0.1339,Draugdae,0.0593,Draugdae,0.0417,Draugdae,0.0222,MKSHIELD,0.9155,MKSHIELD,0.8037,MKSHIELD,0.8125,MKSHIELD,0.9524,MKSHIELD,0.9905,MKSHIELD,0.9875,MKSHIELD,0.96,MKSHIELD,0.9042,MKSHIELD,0.8006,Vizzerdrix,0.1519,Vizzerdrix,0.5208,Vizzerdrix,0,Vizzerdrix,0.5083,Vizzerdrix,0.1587,vizzerdrix,0.0317,vizzerdrix,0.0989
BridgerBill,0.6301,Khaalis,0.6792,Torbar,0.9286,Aztaren,0,Aztaren,0.2643,NYCFCBert,0.3557,Aztaren,0.1143,Hillz99,0,Hillz99,0,Hillz99,0,Hillz99,0,Hillz99,0,Hillz99,0,Hillz99,0,Hillz99,0.0444,Jvier0,0.3111,burrito,0.2375,Hillz99,0.5714,Hillz99,0.26,BrickEater,0.2897,Jvier0,0.5667,Hillz99,0.2784,Fanciest,0.6292,Fanciest,0.763,GrumpyGideon,0.5622,Hillz99,0.1808,raunen,0.2593,RoroWarloard,0.816,burrito,0.3866,raunen,0.3444,raunen,0.2222,raunen,0.3077,Hillz99,0.472,Vizzerdrix,0.5292,burrito,0.2315,Caddam,0.15,Vizzerdrix,0.0399,burrito,0.563,burrito,0.5333,burrito,0.3907,Snapple,0,Snapple,0.1111,Snapple,0.7167,Snapple,0.9206,Snapple,0.9429,Snapple,0.8875,Snapple,0.98,Vizzerdrix,0,Vizzerdrix,0.7521,MKSHIELD,0.9722,BeBop112,0.1708,BeBop112,0.2259,BeBop112,0.4417,BeBop112,0.1651,BeBop112,0.7683,BeBop112,0.4689
Powernic,0.5034,BridgerBill,0.6708,Skeletor,0.85,Hyena17,0,Hyena17,0,PinkMafia,0.2993,Hyena17,0,Fanciest,0.1937,Fanciest,0,Fanciest,0.4178,Fanciest,0,Fanciest,0.125,Fanciest,0,Fanciest,0.6125,Fanciest,0.737,GrumpyGideon,0.1444,Mitchl,0.0833,Fanciest,0.9786,Fanciest,0.44,Hillz99,0.278,Hillz99,0.4667,raunen,0,GrumpyGideon,0.5667,Jrp1787,0.5296,Hyena17,0.4022,raunen,0.4,burrito,0.2444,burrito,0.6,Hillz99,0.2825,Sparky,0.3289,Hillz99,0.2056,Jeffrey27,0.304,burrito,0.448,Fanciest,0.4167,Fanciest,0.1741,MKSHIELD,0,MockStar,0.037,Snapple,0,Snapple,0,Snapple,0,burrito,0.669,burrito,0.6815,Vizzerdrix,0.6083,Vizzerdrix,0.127,Vizzerdrix,0.254,Vizzerdrix,0.1542,Vizzerdrix,0.08,Snapple,0.6917,Snapple,0.5726,Snapple,0.9148,MKSHIELD,1,Snapple,0.0593,Snapple,0.7542,Snapple,0.9619,Snapple,0.3079,Snapple,0.6996
burrito,0.4760,burrito,0.6083,Caddam,0.8,GrumpyGideon,0,GrumpyGideon,0,burrito,0.2971,GrumpyGideon,0,Aztaren,0.054,Aztaren,0.2889,Aztaren,0.0616,Aztaren,0,raunen,0,raunen,0,raunen,0,raunen,0,Aztaren,0.1333,BridgerBill,0.075,raunen,0,raunen,0.44,burrito,0.1991,burrito,0.4208,Fanciest,0.1392,Sparky,0.5458,raunen,0.4852,burrito,0.3822,Aztaren,0.1385,Jrp1787,0.2444,raunen,0.56,Fanciest,0.2825,Jrp1787,0.3044,burrito,0.2,Vizzerdrix,0.0989,Dxthree,0.32,Aztaren,0.225,Caddam,0.1167,Vizzerdrix,0,Jetterror,0.0256,Vizzerdrix,0.0593,Vizzerdrix,0.0417,Vizzerdrix,0.0852,Vizzerdrix,0.1303,Vizzerdrix,0.0333,burrito,0.6708,burrito,0.6,burrito,0.7079,burrito,0.6125,burrito,0.768,burrito,0.425,burrito,0.4274,burrito,0.3833,burrito,0.95,burrito,0.4185,burrito,0.5917,burrito,0.8698,burrito,0.9524,Illysana,0
NYCFCBert,0.4384,MooNinja,0.5292,Rylenor,0.7786,Sparky,0.0333,Sparky,0.0714,Caddam,0.2961,Sparky,0,Hyena17,0.054,Hyena17,0.3587,GrumpyGideon,0.0445,GrumpyGideon,0.2051,Aztaren,0,Aztaren,0.1286,Aztaren,0.1333,Aztaren,0.2352,Hyena17,0.1156,Caddam,0.0667,Aztaren,0,Aztaren,0.076,GrumpyGideon,0.1672,Caddam,0.3875,Aztaren,0,Hillz99,0.4542,Hyena17,0.3333,Caddam,0.3578,Fanciest,0.0115,Hillz99,0.2407,Timothy,0.48,raunen,0.1747,Hillz99,0.2556,Fanciest,0.1537,Gorelash,0.0952,Soujirou,0.3,Caddam,0.2,Vizzerdrix,0.0222,TURBOFX,0,Gorelash,0.0171,TURBOFX,0.4778,TURBOFX,0,TURBOFX,0.9352,Evil knot,0,Evil knot,0,Evil knot,0,Evil knot,0,Patricio,0.6794,Patricio,0.325,Patricio,0.664,Patricio,0.1292,Patricio,0.3476,Patricio,0.3352,Snapple,0.15,MKSHIELD,0.3444,MKSHIELD,0.8958,MKSHIELD,0.9302,Illysana,0,burrito,0.5531
hueyTW,0.4281,Rylenor,0.4667,Masaana,0.7714,hueyTW,0.5667,hueyTW,0.5714,Dediilus,0.2897,hueyTW,0.6214,GrumpyGideon,0,GrumpyGideon,0.4794,Hyena17,0.2089,Hyena17,0.5275,GrumpyGideon,0.0917,GrumpyGideon,0,GrumpyGideon,0.6292,GrumpyGideon,0.4481,Fanciest,0.0444,Vizzerdrix,0.0417,Jrp1787,0,Jrp1787,0,Fanciest,0.1448,BrickEater,0.3458,Jrp1787,0,Caddam,0.4042,burrito,0.3222,raunen,0.3133,PinkMafia,0.7038,TheIllaster,0.2407,Hillz99,0.452,Caddam,0.1375,Aztaren,0.2044,Vizzerdrix,0.1111,Soujirou,0.0659,Gorelash,0.148,Soujirou,0.1125,RoroWarlord,0.0222,Hillz99,0,,0,Hillz99,0,Hillz99,0,Hillz99,0,Jeffrey27,0,Jeffrey27,0.6407,TURBOFX,0,TURBOFX,0,Evil knot,0,Evil knot,0.2375,Evil knot,0,Evil knot,0.3375,Evil knot,0.3077,Randomius,0,Patricio,1,Patricio,0.0333,Patricio,0.4417,Illysana,0,MKSHIELD,0.9937,MKSHIELD,0.9084
